TransactionID,TransactionDate,Amount,BankNameSent,BankNameReceived,RemainingBalance,City,Gender,TransactionType,Status,TransactionTime,DeviceType,PaymentMethod,MerchantName,Purpose,CustomerAge,PaymentMode,Currency,CustomerAccountNumber,MerchantAccountNumber
TXN11426,27-03-2024,1892.35,ICICI Bank,SBI Bank,7215.99,Bangalore,Male,Payment,Success,49:47.0,Laptop,QR Code,Amazon,Food,46,Instant,EUR,1.23457E+11,9.87654E+11
TXN11427,28-04-2024,1314.1,Axis Bank,Axis Bank,5756.32,Hyderabad,Female,Transfer,Success,42:47.0,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11428,29-05-2024,1038.2,HDFC Bank,ICICI Bank,2057.57,Mumbai,Male,Payment,Success,06:26.0,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,1.23457E+11,9.87654E+11
TXN11429,30-06-2024,140.77,SBI Bank,HDFC Bank,9374.59,Delhi,Female,Transfer,Success,22:40.0,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11430,01-07-2024,569.94,ICICI Bank,SBI Bank,7611.27,Bangalore,Male,Payment,Failed,41:00.0,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,1.23457E+11,9.87654E+11
TXN11431,02-08-2024,1953.32,Axis Bank,Axis Bank,7215.22,Hyderabad,Female,Transfer,Success,37:13.0,Tablet,Phone Number,Amazon,Food,51,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11432,03-09-2024,421.97,HDFC Bank,ICICI Bank,6304.67,Mumbai,Male,Payment,Success,46:52.0,Laptop,QR Code,Zomato,Travel,52,Instant,INR,1.23457E+11,9.87654E+11
TXN11433,04-10-2024,978.45,SBI Bank,HDFC Bank,9794.04,Delhi,Female,Transfer,Success,00:07.0,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11434,05-11-2024,1864.95,ICICI Bank,SBI Bank,7888.66,Bangalore,Male,Payment,Success,24:13.0,Tablet,Phone Number,IRCTC,Others,54,Instant,EUR,1.23457E+11,9.87654E+11
TXN11435,06-12-2024,466.41,Axis Bank,Axis Bank,2054.69,Hyderabad,Female,Transfer,Failed,27:18.0,Laptop,QR Code,Flipkart,Shopping,55,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11436,07-01-2024,926.5,HDFC Bank,ICICI Bank,5627,Mumbai,Male,Payment,Success,49:35.0,Mobile,UPI ID,Amazon,Food,56,Instant,INR,1.23457E+11,9.87654E+11
TXN11437,08-02-2024,1607.93,SBI Bank,HDFC Bank,4114.75,Delhi,Female,Transfer,Success,05:54.0,Tablet,Phone Number,Zomato,Travel,57,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11438,09-03-2024,1253.91,ICICI Bank,SBI Bank,3268.52,Bangalore,Male,Payment,Success,59:23.0,Laptop,QR Code,Swiggy,Bill Payment,58,Instant,EUR,1.23457E+11,9.87654E+11
TXN11439,10-04-2024,928.04,Axis Bank,Axis Bank,2397.91,Hyderabad,Female,Transfer,Success,40:59.0,Mobile,UPI ID,IRCTC,Others,59,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11440,11-05-2024,598.68,HDFC Bank,ICICI Bank,5220.5,Mumbai,Male,Payment,Failed,48:02.0,Tablet,Phone Number,Flipkart,Shopping,20,Instant,INR,1.23457E+11,9.87654E+11
TXN11441,12-06-2024,1172.47,SBI Bank,HDFC Bank,8588.49,Delhi,Female,Transfer,Success,16:50.0,Laptop,QR Code,Amazon,Food,21,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11442,13-07-2024,1680.16,ICICI Bank,SBI Bank,5704.09,Bangalore,Male,Payment,Success,19:25.0,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,1.23457E+11,9.87654E+11
TXN11443,14-08-2024,802.12,Axis Bank,Axis Bank,6893.9,Hyderabad,Female,Transfer,Success,59:03.0,Tablet,Phone Number,Swiggy,Bill Payment,23,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11444,15-09-2024,603.36,HDFC Bank,ICICI Bank,6938.16,Mumbai,Male,Payment,Success,07:21.0,Laptop,QR Code,IRCTC,Others,24,Instant,INR,1.23457E+11,9.87654E+11
TXN11445,16-10-2024,1935.82,SBI Bank,HDFC Bank,2692.29,Delhi,Female,Transfer,Failed,44:24.0,Mobile,UPI ID,Flipkart,Shopping,25,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11446,17-11-2024,1921.2,ICICI Bank,SBI Bank,5121.4,Bangalore,Male,Payment,Success,50:42.0,Tablet,Phone Number,Amazon,Food,26,Instant,EUR,1.23457E+11,9.87654E+11
TXN11447,18-12-2024,793.81,Axis Bank,Axis Bank,1458.37,Hyderabad,Female,Transfer,Success,34:13.0,Laptop,QR Code,Zomato,Travel,27,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11448,19-01-2024,340.15,HDFC Bank,ICICI Bank,9311.84,Mumbai,Male,Payment,Success,41:01.0,Mobile,UPI ID,Swiggy,Bill Payment,28,Instant,INR,1.23457E+11,9.87654E+11
TXN11449,20-02-2024,1578.21,SBI Bank,HDFC Bank,9487.36,Delhi,Female,Transfer,Success,25:18.0,Tablet,Phone Number,IRCTC,Others,29,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11450,21-03-2024,1640,ICICI Bank,SBI Bank,546.5,Bangalore,Male,Payment,Failed,26:02.0,Laptop,QR Code,Flipkart,Shopping,30,Instant,EUR,1.23457E+11,9.87654E+11
TXN11451,22-04-2024,1707,Axis Bank,Axis Bank,1796.53,Hyderabad,Female,Transfer,Success,58:30.0,Mobile,UPI ID,Amazon,Food,31,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11452,23-05-2024,325.24,HDFC Bank,ICICI Bank,7277.89,Mumbai,Male,Payment,Success,22:41.0,Tablet,Phone Number,Zomato,Travel,32,Instant,INR,1.23457E+11,9.87654E+11
TXN11453,24-06-2024,615.17,SBI Bank,HDFC Bank,2114.92,Delhi,Female,Transfer,Success,22:43.0,Laptop,QR Code,Swiggy,Bill Payment,33,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11454,25-07-2024,689.66,ICICI Bank,SBI Bank,5947.14,Bangalore,Male,Payment,Success,31:30.0,Mobile,UPI ID,IRCTC,Others,34,Instant,EUR,1.23457E+11,9.87654E+11
TXN11455,26-08-2024,1143.19,Axis Bank,Axis Bank,2765.75,Hyderabad,Female,Transfer,Failed,09:09.0,Tablet,Phone Number,Flipkart,Shopping,35,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11456,27-09-2024,546.44,HDFC Bank,ICICI Bank,8102.69,Mumbai,Male,Payment,Success,00:53.0,Laptop,QR Code,Amazon,Food,36,Instant,INR,1.23457E+11,9.87654E+11
TXN11457,28-10-2024,281.27,SBI Bank,HDFC Bank,6597.42,Delhi,Female,Transfer,Success,09:24.0,Mobile,UPI ID,Zomato,Travel,37,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11458,29-11-2024,67.3,ICICI Bank,SBI Bank,8796.42,Bangalore,Male,Payment,Success,07:57.0,Tablet,Phone Number,Swiggy,Bill Payment,38,Instant,EUR,1.23457E+11,9.87654E+11
TXN11459,30-12-2024,428.24,Axis Bank,Axis Bank,4700.76,Hyderabad,Female,Transfer,Success,18:20.0,Laptop,QR Code,IRCTC,Others,39,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11460,01-01-2024,458.5,HDFC Bank,ICICI Bank,6837.38,Mumbai,Male,Payment,Failed,44:37.0,Mobile,UPI ID,Flipkart,Shopping,40,Instant,INR,1.23457E+11,9.87654E+11
TXN11461,02-02-2024,1833.1,SBI Bank,HDFC Bank,9007.95,Delhi,Female,Transfer,Success,39:31.0,Tablet,Phone Number,Amazon,Food,41,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11462,03-03-2024,1833.13,ICICI Bank,SBI Bank,4966.55,Bangalore,Male,Payment,Success,26:02.0,Laptop,QR Code,Zomato,Travel,42,Instant,EUR,1.23457E+11,9.87654E+11
TXN11463,04-04-2024,720.02,Axis Bank,Axis Bank,61.11,Hyderabad,Female,Transfer,Success,38:56.0,Mobile,UPI ID,Swiggy,Bill Payment,43,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11464,05-05-2024,1147.37,HDFC Bank,ICICI Bank,4685.86,Mumbai,Male,Payment,Success,04:55.0,Tablet,Phone Number,IRCTC,Others,44,Instant,INR,1.23457E+11,9.87654E+11
TXN11465,06-06-2024,16.82,SBI Bank,HDFC Bank,2594.28,Delhi,Female,Transfer,Failed,09:35.0,Laptop,QR Code,Flipkart,Shopping,45,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11466,07-07-2024,777.06,ICICI Bank,SBI Bank,6459.29,Bangalore,Male,Payment,Success,40:47.0,Mobile,UPI ID,Amazon,Food,46,Instant,EUR,1.23457E+11,9.87654E+11
TXN11467,08-08-2024,931.59,Axis Bank,Axis Bank,6138.09,Hyderabad,Female,Transfer,Success,23:36.0,Tablet,Phone Number,Zomato,Travel,47,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11468,09-09-2024,14.89,HDFC Bank,ICICI Bank,4526.01,Mumbai,Male,Payment,Success,39:23.0,Laptop,QR Code,Swiggy,Bill Payment,48,Instant,INR,1.23457E+11,9.87654E+11
TXN11469,10-10-2024,582.57,SBI Bank,HDFC Bank,6598.23,Delhi,Female,Transfer,Success,14:38.0,Mobile,UPI ID,IRCTC,Others,49,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11470,11-11-2024,675.67,ICICI Bank,SBI Bank,3634.29,Bangalore,Male,Payment,Failed,33:08.0,Tablet,Phone Number,Flipkart,Shopping,50,Instant,EUR,1.23457E+11,9.87654E+11
TXN11471,12-12-2024,833.79,Axis Bank,Axis Bank,669.96,Hyderabad,Female,Transfer,Success,10:31.0,Laptop,QR Code,Amazon,Food,51,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11472,13-01-2024,823.64,HDFC Bank,ICICI Bank,6917.65,Mumbai,Male,Payment,Success,42:21.0,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,1.23457E+11,9.87654E+11
TXN11473,14-02-2024,1770.71,SBI Bank,HDFC Bank,6677.56,Delhi,Female,Transfer,Success,23:12.0,Tablet,Phone Number,Swiggy,Bill Payment,53,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11474,15-03-2024,1803.36,ICICI Bank,SBI Bank,3648.02,Bangalore,Male,Payment,Success,50:33.0,Laptop,QR Code,IRCTC,Others,54,Instant,EUR,1.23457E+11,9.87654E+11
TXN11475,16-04-2024,65.42,Axis Bank,Axis Bank,6348.8,Hyderabad,Female,Transfer,Failed,55:00.0,Mobile,UPI ID,Flipkart,Shopping,55,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11476,17-05-2024,1068.32,HDFC Bank,ICICI Bank,7568.44,Mumbai,Male,Payment,Success,45:17.0,Tablet,Phone Number,Amazon,Food,56,Instant,INR,1.23457E+11,9.87654E+11
TXN11477,18-06-2024,782.33,SBI Bank,HDFC Bank,28.14,Delhi,Female,Transfer,Success,17:37.0,Laptop,QR Code,Zomato,Travel,57,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11478,19-07-2024,409.04,ICICI Bank,SBI Bank,195.59,Bangalore,Male,Payment,Success,41:10.0,Mobile,UPI ID,Swiggy,Bill Payment,58,Instant,EUR,1.23457E+11,9.87654E+11
TXN11479,20-08-2024,1354.81,Axis Bank,Axis Bank,1285.27,Hyderabad,Female,Transfer,Success,08:45.0,Tablet,Phone Number,IRCTC,Others,59,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11480,21-09-2024,1537.1,HDFC Bank,ICICI Bank,5483.57,Mumbai,Male,Payment,Failed,47:35.0,Laptop,QR Code,Flipkart,Shopping,20,Instant,INR,1.23457E+11,9.87654E+11
TXN11481,22-10-2024,1411.84,SBI Bank,HDFC Bank,4636.44,Delhi,Female,Transfer,Success,27:47.0,Mobile,UPI ID,Amazon,Food,21,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11482,23-11-2024,377.68,ICICI Bank,SBI Bank,5093.83,Bangalore,Male,Payment,Success,47:55.0,Tablet,Phone Number,Zomato,Travel,22,Instant,EUR,1.23457E+11,9.87654E+11
TXN11483,24-12-2024,664.75,Axis Bank,Axis Bank,69.1,Hyderabad,Female,Transfer,Success,41:29.0,Laptop,QR Code,Swiggy,Bill Payment,23,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11484,25-01-2024,940.34,HDFC Bank,ICICI Bank,8939.86,Mumbai,Male,Payment,Success,27:57.0,Mobile,UPI ID,IRCTC,Others,24,Instant,INR,1.23457E+11,9.87654E+11
TXN11485,26-02-2024,845.88,SBI Bank,HDFC Bank,94.46,Delhi,Female,Transfer,Failed,54:42.0,Tablet,Phone Number,Flipkart,Shopping,25,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11486,27-03-2024,21.23,ICICI Bank,SBI Bank,4566.12,Bangalore,Male,Payment,Success,15:58.0,Laptop,QR Code,Amazon,Food,26,Instant,EUR,1.23457E+11,9.87654E+11
TXN11487,28-04-2024,629.63,Axis Bank,Axis Bank,5525.92,Hyderabad,Female,Transfer,Success,52:07.0,Mobile,UPI ID,Zomato,Travel,27,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11488,29-05-2024,967.91,HDFC Bank,ICICI Bank,7932.55,Mumbai,Male,Payment,Success,49:52.0,Tablet,Phone Number,Swiggy,Bill Payment,28,Instant,INR,1.23457E+11,9.87654E+11
TXN11489,30-06-2024,1278.61,SBI Bank,HDFC Bank,3748.39,Delhi,Female,Transfer,Success,19:19.0,Laptop,QR Code,IRCTC,Others,29,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11490,01-07-2024,84.99,ICICI Bank,SBI Bank,7841.15,Bangalore,Male,Payment,Failed,47:34.0,Mobile,UPI ID,Flipkart,Shopping,30,Instant,EUR,1.23457E+11,9.87654E+11
TXN11491,02-08-2024,1053.73,Axis Bank,Axis Bank,5621.48,Hyderabad,Female,Transfer,Success,45:05.0,Tablet,Phone Number,Amazon,Food,31,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11492,03-09-2024,773.61,HDFC Bank,ICICI Bank,7590.07,Mumbai,Male,Payment,Success,53:21.0,Laptop,QR Code,Zomato,Travel,32,Instant,INR,1.23457E+11,9.87654E+11
TXN11493,04-10-2024,173.49,SBI Bank,HDFC Bank,6173.3,Delhi,Female,Transfer,Success,15:52.0,Mobile,UPI ID,Swiggy,Bill Payment,33,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11494,05-11-2024,1967.7,ICICI Bank,SBI Bank,4250.05,Bangalore,Male,Payment,Success,17:24.0,Tablet,Phone Number,IRCTC,Others,34,Instant,EUR,1.23457E+11,9.87654E+11
TXN11495,06-12-2024,1737.46,Axis Bank,Axis Bank,6220.02,Hyderabad,Female,Transfer,Failed,02:19.0,Laptop,QR Code,Flipkart,Shopping,35,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11496,07-01-2024,1681.43,HDFC Bank,ICICI Bank,2994.75,Mumbai,Male,Payment,Success,26:56.0,Mobile,UPI ID,Amazon,Food,36,Instant,INR,1.23457E+11,9.87654E+11
TXN11497,08-02-2024,1119.81,SBI Bank,HDFC Bank,3946.52,Delhi,Female,Transfer,Success,35:17.0,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11498,09-03-2024,799.3,ICICI Bank,SBI Bank,1467.91,Bangalore,Male,Payment,Success,32:25.0,Laptop,QR Code,Swiggy,Bill Payment,38,Instant,EUR,1.23457E+11,9.87654E+11
TXN11499,10-04-2024,397.07,Axis Bank,Axis Bank,6733.88,Hyderabad,Female,Transfer,Success,12:56.0,Mobile,UPI ID,IRCTC,Others,39,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11500,11-05-2024,42.07,HDFC Bank,ICICI Bank,6459.87,Mumbai,Male,Payment,Failed,57:16.0,Tablet,Phone Number,Flipkart,Shopping,40,Instant,INR,1.23457E+11,9.87654E+11
TXN11501,12-06-2024,1358.91,SBI Bank,HDFC Bank,5196.27,Delhi,Female,Transfer,Success,10:57.0,Laptop,QR Code,Amazon,Food,41,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11502,13-07-2024,963.59,ICICI Bank,SBI Bank,8730.71,Bangalore,Male,Payment,Success,42:27.0,Mobile,UPI ID,Zomato,Travel,42,Instant,EUR,1.23457E+11,9.87654E+11
TXN11503,14-08-2024,593.57,Axis Bank,Axis Bank,489.84,Hyderabad,Female,Transfer,Success,28:13.0,Tablet,Phone Number,Swiggy,Bill Payment,43,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11504,15-09-2024,1744.63,HDFC Bank,ICICI Bank,6180.03,Mumbai,Male,Payment,Success,26:44.0,Laptop,QR Code,IRCTC,Others,44,Instant,INR,1.23457E+11,9.87654E+11
TXN11505,16-10-2024,68.58,SBI Bank,HDFC Bank,9261.5,Delhi,Female,Transfer,Failed,49:36.0,Mobile,UPI ID,Flipkart,Shopping,45,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11506,17-11-2024,1512.09,ICICI Bank,SBI Bank,5546.85,Bangalore,Male,Payment,Success,28:24.0,Tablet,Phone Number,Amazon,Food,46,Instant,EUR,1.23457E+11,9.87654E+11
TXN11507,18-12-2024,159.3,Axis Bank,Axis Bank,5278.02,Hyderabad,Female,Transfer,Success,46:27.0,Laptop,QR Code,Zomato,Travel,47,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11508,19-01-2024,1044.96,HDFC Bank,ICICI Bank,3652.98,Mumbai,Male,Payment,Success,32:17.0,Mobile,UPI ID,Swiggy,Bill Payment,48,Instant,INR,1.23457E+11,9.87654E+11
TXN11509,20-02-2024,628.23,SBI Bank,HDFC Bank,5725.97,Delhi,Female,Transfer,Success,27:10.0,Tablet,Phone Number,IRCTC,Others,49,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11510,21-03-2024,214.22,ICICI Bank,SBI Bank,1071.32,Bangalore,Male,Payment,Failed,23:20.0,Laptop,QR Code,Flipkart,Shopping,50,Instant,EUR,1.23457E+11,9.87654E+11
TXN11511,22-04-2024,472.07,Axis Bank,Axis Bank,9921.71,Hyderabad,Female,Transfer,Success,45:11.0,Mobile,UPI ID,Amazon,Food,51,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11512,23-05-2024,937.88,HDFC Bank,ICICI Bank,929.79,Mumbai,Male,Payment,Success,08:03.0,Tablet,Phone Number,Zomato,Travel,52,Instant,INR,1.23457E+11,9.87654E+11
TXN11513,24-06-2024,667.27,SBI Bank,HDFC Bank,483.38,Delhi,Female,Transfer,Success,29:37.0,Laptop,QR Code,Swiggy,Bill Payment,53,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11514,25-07-2024,758.31,ICICI Bank,SBI Bank,1329.34,Bangalore,Male,Payment,Success,29:22.0,Mobile,UPI ID,IRCTC,Others,54,Instant,EUR,1.23457E+11,9.87654E+11
TXN11515,26-08-2024,1598.69,Axis Bank,Axis Bank,8147.03,Hyderabad,Female,Transfer,Failed,02:37.0,Tablet,Phone Number,Flipkart,Shopping,55,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11516,27-09-2024,1484.5,HDFC Bank,ICICI Bank,5841.52,Mumbai,Male,Payment,Success,46:40.0,Laptop,QR Code,Amazon,Food,56,Instant,INR,1.23457E+11,9.87654E+11
TXN11517,28-10-2024,203.59,SBI Bank,HDFC Bank,3364.86,Delhi,Female,Transfer,Success,21:07.0,Mobile,UPI ID,Zomato,Travel,57,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11518,29-11-2024,1550.49,ICICI Bank,SBI Bank,7111.52,Bangalore,Male,Payment,Success,53:59.0,Tablet,Phone Number,Swiggy,Bill Payment,58,Instant,EUR,1.23457E+11,9.87654E+11
TXN11519,30-12-2024,787.77,Axis Bank,Axis Bank,799.28,Hyderabad,Female,Transfer,Success,19:46.0,Laptop,QR Code,IRCTC,Others,59,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11520,01-01-2024,425.91,HDFC Bank,ICICI Bank,2044.14,Mumbai,Male,Payment,Failed,36:12.0,Mobile,UPI ID,Flipkart,Shopping,20,Instant,INR,1.23457E+11,9.87654E+11
TXN11521,02-02-2024,1937.24,SBI Bank,HDFC Bank,1111.41,Delhi,Female,Transfer,Success,18:52.0,Tablet,Phone Number,Amazon,Food,21,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11522,03-03-2024,1112.78,ICICI Bank,SBI Bank,6895.65,Bangalore,Male,Payment,Success,23:25.0,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,1.23457E+11,9.87654E+11
TXN11523,04-04-2024,369.16,Axis Bank,Axis Bank,133.22,Hyderabad,Female,Transfer,Success,40:09.0,Mobile,UPI ID,Swiggy,Bill Payment,23,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11524,05-05-2024,386.33,HDFC Bank,ICICI Bank,565.71,Mumbai,Male,Payment,Success,43:37.0,Tablet,Phone Number,IRCTC,Others,24,Instant,INR,1.23457E+11,9.87654E+11
TXN11525,06-06-2024,1954.41,SBI Bank,HDFC Bank,5219.52,Delhi,Female,Transfer,Failed,38:46.0,Laptop,QR Code,Flipkart,Shopping,25,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11526,07-07-2024,1611.2,ICICI Bank,SBI Bank,9222,Bangalore,Male,Payment,Success,07:22.0,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,1.23457E+11,9.87654E+11
TXN11527,08-08-2024,345.85,Axis Bank,Axis Bank,4949.72,Hyderabad,Female,Transfer,Success,28:02.0,Tablet,Phone Number,Zomato,Travel,27,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11528,09-09-2024,785.65,HDFC Bank,ICICI Bank,6827.86,Mumbai,Male,Payment,Success,07:01.0,Laptop,QR Code,Swiggy,Bill Payment,28,Instant,INR,1.23457E+11,9.87654E+11
TXN11529,10-10-2024,287.73,SBI Bank,HDFC Bank,5244.42,Delhi,Female,Transfer,Success,34:09.0,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11530,11-11-2024,250.04,ICICI Bank,SBI Bank,5205.87,Bangalore,Male,Payment,Failed,32:51.0,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,1.23457E+11,9.87654E+11
TXN11531,12-12-2024,492.41,Axis Bank,Axis Bank,4291.51,Hyderabad,Female,Transfer,Success,49:55.0,Laptop,QR Code,Amazon,Food,31,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11532,13-01-2024,1659.51,HDFC Bank,ICICI Bank,1672.65,Mumbai,Male,Payment,Success,56:14.0,Mobile,UPI ID,Zomato,Travel,32,Instant,INR,1.23457E+11,9.87654E+11
TXN11533,14-02-2024,897.71,SBI Bank,HDFC Bank,2620.12,Delhi,Female,Transfer,Success,53:35.0,Tablet,Phone Number,Swiggy,Bill Payment,33,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11534,15-03-2024,97.39,ICICI Bank,SBI Bank,3419.02,Bangalore,Male,Payment,Success,10:38.0,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,1.23457E+11,9.87654E+11
TXN11535,16-04-2024,1139,Axis Bank,Axis Bank,1597.76,Hyderabad,Female,Transfer,Failed,38:39.0,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11536,17-05-2024,36.79,HDFC Bank,ICICI Bank,2424.42,Mumbai,Male,Payment,Success,39:59.0,Tablet,Phone Number,Amazon,Food,36,Instant,INR,1.23457E+11,9.87654E+11
TXN11537,18-06-2024,73.92,SBI Bank,HDFC Bank,7425.06,Delhi,Female,Transfer,Success,03:23.0,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11538,19-07-2024,1037.43,ICICI Bank,SBI Bank,9232.8,Bangalore,Male,Payment,Success,28:32.0,Mobile,UPI ID,Swiggy,Bill Payment,38,Instant,EUR,1.23457E+11,9.87654E+11
TXN11539,20-08-2024,1588.45,Axis Bank,Axis Bank,7449.8,Hyderabad,Female,Transfer,Success,26:28.0,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11540,21-09-2024,1871.97,HDFC Bank,ICICI Bank,5265.94,Mumbai,Male,Payment,Failed,23:10.0,Laptop,QR Code,Flipkart,Shopping,40,Instant,INR,1.23457E+11,9.87654E+11
TXN11541,22-10-2024,792.23,SBI Bank,HDFC Bank,2697.1,Delhi,Female,Transfer,Success,24:26.0,Mobile,UPI ID,Amazon,Food,41,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11542,23-11-2024,1311.07,ICICI Bank,SBI Bank,1030.05,Bangalore,Male,Payment,Success,24:31.0,Tablet,Phone Number,Zomato,Travel,42,Instant,EUR,1.23457E+11,9.87654E+11
TXN11543,24-12-2024,1422.47,Axis Bank,Axis Bank,2466.52,Hyderabad,Female,Transfer,Success,42:34.0,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11544,25-01-2024,1021.58,HDFC Bank,ICICI Bank,4976.19,Mumbai,Male,Payment,Success,24:40.0,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,1.23457E+11,9.87654E+11
TXN11545,26-02-2024,1877.98,SBI Bank,HDFC Bank,1496.95,Delhi,Female,Transfer,Failed,38:32.0,Tablet,Phone Number,Flipkart,Shopping,45,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11546,27-03-2024,129.37,ICICI Bank,SBI Bank,6178.18,Bangalore,Male,Payment,Success,32:33.0,Laptop,QR Code,Amazon,Food,46,Instant,EUR,1.23457E+11,9.87654E+11
TXN11547,28-04-2024,1042.8,Axis Bank,Axis Bank,7359.87,Hyderabad,Female,Transfer,Success,50:32.0,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11548,29-05-2024,863.01,HDFC Bank,ICICI Bank,2062.06,Mumbai,Male,Payment,Success,41:30.0,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,1.23457E+11,9.87654E+11
TXN11549,30-06-2024,559.42,SBI Bank,HDFC Bank,5182.2,Delhi,Female,Transfer,Success,00:38.0,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11550,01-07-2024,207.27,ICICI Bank,SBI Bank,578.84,Bangalore,Male,Payment,Failed,57:04.0,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,1.23457E+11,9.87654E+11
TXN11551,02-08-2024,451.64,Axis Bank,Axis Bank,8741.17,Hyderabad,Female,Transfer,Success,55:59.0,Tablet,Phone Number,Amazon,Food,51,Scheduled,GBP,1.23457E+11,9.87654E+11
TXN11552,03-09-2024,173.4,HDFC Bank,ICICI Bank,90.53,Mumbai,Male,Payment,Success,45:24.0,Laptop,QR Code,Zomato,Travel,52,Instant,INR,1.23457E+11,9.87654E+11
TXN11553,04-10-2024,714.13,SBI Bank,HDFC Bank,6716.56,Delhi,Female,Transfer,Success,23:02.0,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,1.23457E+11,9.87654E+11
TXN11554,05-11-2024,1786.08,ICICI Bank,SBI Bank,9979.98,Bangalore,Male,Payment,Success,52:27.0,Tablet,Phone Number,IRCTC,Others,54,Instant,EUR,1.23457E+11,9.87654E+11
